Id,Type,Quantity,Sales,Shipping,Customer Name,Province,Region
6312,Technology,45,2079.474,Regular Air,Alan Hwang,New Brunswick,Atlantic
6313,Office Supplies,4,81.78,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6314,Office Supplies,3,12.01,Regular Air,Alan Hwang,New Brunswick,Atlantic
6315,Furniture,20,1846.76,Regular Air,Alan Hwang,New Brunswick,Atlantic
6316,Technology,15,2211.734,Express Air,Alan Hwang,New Brunswick,Atlantic
6317,Office Supplies,26,1580.57,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6318,Office Supplies,42,115.99,Express Air,Lynn Smith,New Brunswick,Atlantic
6319,Furniture,1,255.83,Delivery Truck,Lynn Smith,New Brunswick,Atlantic
6320,Office Supplies,45,947.66,Delivery Truck,Lynn Smith,New Brunswick,Atlantic
6321,Office Supplies,37,1033.44,Regular Air,Tracy Collins,New Brunswick,Atlantic
6322,Furniture,30,2951.7,Delivery Truck,Lynn Smith,New Brunswick,Atlantic
6323,Technology,35,25313.34,Delivery Truck,Liz MacKendrick,New Brunswick,Atlantic
6324,Office Supplies,30,512.97,Express Air,Jocasta Rupert,New Brunswick,Atlantic
6325,Office Supplies,7,86.61,Regular Air,Nora Price,New Brunswick,Atlantic
6326,Technology,38,1396.58,Regular Air,Jim Epp,New Brunswick,Atlantic
6327,Office Supplies,45,6448.69,Regular Air,Jim Epp,New Brunswick,Atlantic
6328,Technology,27,3436.771,Regular Air,James Galang,New Brunswick,Atlantic
6329,Technology,38,21956.03,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6330,Office Supplies,32,89.89,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6331,Office Supplies,5,64.97,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6332,Office Supplies,44,669.01,Regular Air,Anemone Ratner,New Brunswick,Atlantic
6333,Furniture,30,301.6,Express Air,Anemone Ratner,New Brunswick,Atlantic
6334,Technology,50,7703.9665,Regular Air,Georgia Rosenberg,New Brunswick,Atlantic
6335,Office Supplies,25,5811.72,Regular Air,Jim Epp,New Brunswick,Atlantic
6336,Office Supplies,2,23.54,Regular Air,Nora Price,New Brunswick,Atlantic
6337,Office Supplies,10,1539.83,Regular Air,Nora Price,New Brunswick,Atlantic
6338,Office Supplies,43,1677.27,Regular Air,James Galang,New Brunswick,Atlantic
6339,Furniture,21,1556.08,Delivery Truck,James Galang,New Brunswick,Atlantic
6340,Furniture,20,1485.06,Delivery Truck,Richard Bierner,New Brunswick,Atlantic
6341,Office Supplies,34,1211.18,Regular Air,Richard Bierner,New Brunswick,Atlantic
6342,Office Supplies,37,478.94,Regular Air,Pauline Johnson,New Brunswick,Atlantic
6343,Furniture,24,2429.09,Express Air,Pauline Johnson,New Brunswick,Atlantic
6344,Office Supplies,20,4520.6,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6345,Office Supplies,29,225.25,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6346,Technology,41,4648.64,Regular Air,Jim Epp,New Brunswick,Atlantic
6347,Furniture,15,404.54,Regular Air,Richard Bierner,New Brunswick,Atlantic
6348,Office Supplies,16,124.89,Regular Air,Richard Bierner,New Brunswick,Atlantic
6349,Furniture,48,14567.15,Delivery Truck,Liz MacKendrick,New Brunswick,Atlantic
6350,Office Supplies,8,44.56,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6351,Office Supplies,13,152.14,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6352,Office Supplies,9,37.22,Regular Air,Phillina Ober,New Brunswick,Atlantic
6353,Office Supplies,39,302.09,Regular Air,James Galang,New Brunswick,Atlantic
6354,Office Supplies,45,3286.27,Regular Air,Georgia Rosenberg,New Brunswick,Atlantic
6355,Office Supplies,47,136.63,Regular Air,James Galang,New Brunswick,Atlantic
6356,Furniture,43,927.82,Regular Air,Bruce Stewart,New Brunswick,Atlantic
6357,Office Supplies,27,123.37,Regular Air,Bruce Stewart,New Brunswick,Atlantic
6358,Furniture,44,3304.38,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6359,Technology,17,908.412,Express Air,Liz MacKendrick,New Brunswick,Atlantic
6360,Office Supplies,33,551.67,Regular Air,Maribeth Dona,New Brunswick,Atlantic
6361,Office Supplies,15,2466.02,Regular Air,Richard Bierner,New Brunswick,Atlantic
6362,Office Supplies,20,135.02,Regular Air,Anemone Ratner,New Brunswick,Atlantic
6363,Technology,23,667.998,Regular Air,Nora Price,New Brunswick,Atlantic
6364,Office Supplies,6,259.52,Regular Air,Nora Price,New Brunswick,Atlantic
6365,Office Supplies,24,109.23,Regular Air,Nora Price,New Brunswick,Atlantic
6366,Office Supplies,39,74,Regular Air,Nora Price,New Brunswick,Atlantic
6367,Office Supplies,30,288.45,Regular Air,Nora Price,New Brunswick,Atlantic
6368,Office Supplies,28,112.35,Regular Air,Jim Epp,New Brunswick,Atlantic
6369,Office Supplies,26,78.09,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6370,Office Supplies,4,42.77,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6371,Furniture,23,279.63,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6372,Office Supplies,46,298.97,Regular Air,Maribeth Schnelling,New Brunswick,Atlantic
6373,Office Supplies,6,159.05,Regular Air,Maribeth Schnelling,New Brunswick,Atlantic
6374,Office Supplies,13,142.12,Express Air,Aleksandra Gannaway,New Brunswick,Atlantic
6375,Technology,48,8273.2795,Regular Air,Katherine Hughes,New Brunswick,Atlantic
6376,Office Supplies,4,114.57,Regular Air,Nora Price,New Brunswick,Atlantic
6377,Technology,18,1062.2195,Regular Air,Richard Bierner,New Brunswick,Atlantic
6378,Furniture,12,1318.34,Express Air,Brendan Sweed,New Brunswick,Atlantic
6379,Office Supplies,5,128.59,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6380,Office Supplies,1,4.97,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6381,Office Supplies,23,3194.05,Regular Air,Jim Epp,New Brunswick,Atlantic
6382,Furniture,46,88.1,Regular Air,Katherine Hughes,New Brunswick,Atlantic
6383,Technology,25,716.99,Regular Air,Maribeth Dona,New Brunswick,Atlantic
6384,Office Supplies,1,27.44,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6385,Office Supplies,16,4691.27,Express Air,Laurel Elliston,New Brunswick,Atlantic
6386,Furniture,50,804.14,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6387,Office Supplies,8,567.51,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6388,Office Supplies,40,103.79,Regular Air,Nora Price,New Brunswick,Atlantic
6389,Furniture,40,2108.21,Regular Air,Nora Price,New Brunswick,Atlantic
6390,Technology,41,277.0745,Regular Air,Aleksandra Gannaway,New Brunswick,Atlantic
6391,Technology,44,221.42,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6392,Furniture,45,580.96,Regular Air,Jim Epp,New Brunswick,Atlantic
6393,Office Supplies,38,185.19,Regular Air,Dean Percer,New Brunswick,Atlantic
6394,Office Supplies,22,220.26,Regular Air,Dean Percer,New Brunswick,Atlantic
6395,Technology,48,843.03,Regular Air,Dean Percer,New Brunswick,Atlantic
6396,Office Supplies,26,176.34,Regular Air,Pauline Johnson,New Brunswick,Atlantic
6397,Office Supplies,5,186.5,Express Air,Pauline Johnson,New Brunswick,Atlantic
6398,Technology,14,9171.71,Delivery Truck,Laurel Elliston,New Brunswick,Atlantic
6399,Office Supplies,6,18.05,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6400,Technology,50,2896.358,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6401,Technology,11,22145.37,Regular Air,Jocasta Rupert,New Brunswick,Atlantic
6402,Technology,6,1056.6435,Regular Air,Georgia Rosenberg,New Brunswick,Atlantic
6403,Office Supplies,24,75.73,Regular Air,Nora Price,New Brunswick,Atlantic
6404,Office Supplies,34,1863.02,Express Air,Brendan Sweed,New Brunswick,Atlantic
6405,Office Supplies,2,53.3,Regular Air,Brendan Sweed,New Brunswick,Atlantic
6406,Furniture,7,2161.36,Delivery Truck,Jim Epp,New Brunswick,Atlantic
6407,Office Supplies,45,2494.92,Regular Air,Jim Epp,New Brunswick,Atlantic
6408,Office Supplies,11,64.86,Regular Air,Lisa DeCherney,New Brunswick,Atlantic
6409,Office Supplies,45,109.39,Express Air,Lisa DeCherney,New Brunswick,Atlantic
6410,Furniture,18,3267.41,Delivery Truck,Dean Percer,New Brunswick,Atlantic
6411,Technology,42,26126.92,Regular Air,Dean Percer,New Brunswick,Atlantic
6412,Office Supplies,40,315.45,Regular Air,Aleksandra Gannaway,New Brunswick,Atlantic
6413,Office Supplies,16,60.02,Express Air,Aleksandra Gannaway,New Brunswick,Atlantic
6414,Furniture,49,7413.29,Delivery Truck,Aleksandra Gannaway,New Brunswick,Atlantic
6415,Technology,19,2441.1405,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6416,Office Supplies,28,1135.24,Regular Air,Katherine Hughes,New Brunswick,Atlantic
6417,Technology,3,2136.93,Regular Air,Katherine Hughes,New Brunswick,Atlantic
6418,Office Supplies,4,30.89,Regular Air,Jim Epp,New Brunswick,Atlantic
6419,Office Supplies,34,170.46,Regular Air,Jim Epp,New Brunswick,Atlantic
6420,Office Supplies,31,1561.96,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6421,Office Supplies,29,265.92,Regular Air,Muhammed Yedwab,New Brunswick,Atlantic
6422,Technology,7,220.79,Regular Air,Aimee Bixby,New Brunswick,Atlantic
6423,Furniture,41,755.19,Regular Air,Aimee Bixby,New Brunswick,Atlantic
6424,Office Supplies,2,21.71,Regular Air,Nora Price,New Brunswick,Atlantic
6425,Technology,3,124.75,Regular Air,Laurel Elliston,New Brunswick,Atlantic
6426,Furniture,27,1087.58,Regular Air,Lisa DeCherney,New Brunswick,Atlantic
6427,Office Supplies,42,4273.35,Regular Air,Lisa DeCherney,New Brunswick,Atlantic
6428,Furniture,30,8684.23,Delivery Truck,Muhammed Yedwab,New Brunswick,Atlantic
6429,Technology,1,291.4,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6430,Office Supplies,29,324.75,Regular Air,Georgia Rosenberg,New Brunswick,Atlantic
6431,Technology,48,2784.8295,Express Air,Jim Epp,New Brunswick,Atlantic
6432,Office Supplies,50,212.12,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6433,Office Supplies,25,2455.54,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6434,Office Supplies,38,592.54,Regular Air,Jim Epp,New Brunswick,Atlantic
6435,Furniture,20,3050.81,Delivery Truck,Nora Price,New Brunswick,Atlantic
6436,Technology,31,244.9,Regular Air,Liz MacKendrick,New Brunswick,Atlantic
6437,Office Supplies,50,876.64,Regular Air,Bruce Stewart,New Brunswick,Atlantic
6438,Technology,41,998.05,Regular Air,James Galang,New Brunswick,Atlantic
6439,Furniture,20,4353.02,Delivery Truck,James Galang,New Brunswick,Atlantic
6440,Office Supplies,39,105.07,Regular Air,Phillip Breyer,New Brunswick,Atlantic
6441,Office Supplies,40,630.38,Express Air,Lynn Smith,New Brunswick,Atlantic
6442,Office Supplies,23,144.03,Regular Air,Lynn Smith,New Brunswick,Atlantic
6443,Technology,15,17.77,Regular Air,Katherine Hughes,New Brunswick,Atlantic
6444,Office Supplies,26,75.57,Regular Air,Craig Yedwab,Yukon,Yukon
6445,Office Supplies,20,108.09,Regular Air,Dario Medina,Yukon,Yukon
6446,Office Supplies,2,55.34,Regular Air,Dario Medina,Yukon,Yukon
6447,Office Supplies,28,142.18,Regular Air,Ed Braxton,Yukon,Yukon
6448,Technology,28,64.82,Regular Air,Cindy Chapman,Yukon,Yukon
6449,Office Supplies,6,77.6,Regular Air,Cindy Chapman,Yukon,Yukon
6450,Office Supplies,17,821.18,Express Air,Cindy Chapman,Yukon,Yukon
6451,Office Supplies,42,1691.51,Regular Air,Ed Braxton,Yukon,Yukon
6452,Office Supplies,12,122.93,Regular Air,Ed Braxton,Yukon,Yukon
6453,Furniture,4,47.86,Regular Air,Ed Braxton,Yukon,Yukon
6454,Technology,39,3607.8505,Regular Air,Ed Braxton,Yukon,Yukon
6455,Office Supplies,11,68.46,Regular Air,Ashley Jarboe,Yukon,Yukon
6456,Furniture,21,885.23,Regular Air,Ashley Jarboe,Yukon,Yukon
6457,Technology,46,229.35,Express Air,Benjamin Farhat,Yukon,Yukon
6458,Office Supplies,45,294.86,Regular Air,Benjamin Farhat,Yukon,Yukon
6459,Office Supplies,3,190.45,Regular Air,Cindy Chapman,Yukon,Yukon
6460,Office Supplies,34,179.99,Regular Air,Cindy Chapman,Yukon,Yukon
6461,Technology,50,3615.8405,Regular Air,Bruce Degenhardt,Yukon,Yukon
6462,Technology,12,464.57,Regular Air,Dianna Vittorini,Yukon,Yukon
6463,Technology,24,2525.9875,Regular Air,Cindy Chapman,Yukon,Yukon
6464,Technology,42,4993.42,Delivery Truck,Cindy Chapman,Yukon,Yukon
6465,Technology,9,1059.3,Regular Air,Cindy Chapman,Yukon,Yukon
6466,Office Supplies,1,17.59,Express Air,Cindy Stewart,Yukon,Yukon
6467,Office Supplies,48,308.81,Regular Air,Cindy Stewart,Yukon,Yukon
6468,Office Supplies,38,299.01,Regular Air,Ed Braxton,Yukon,Yukon
6469,Office Supplies,39,220.09,Regular Air,Ed Braxton,Yukon,Yukon
6470,Office Supplies,49,1220.23,Regular Air,Ed Braxton,Yukon,Yukon
6471,Office Supplies,27,6152.8,Delivery Truck,Ed Braxton,Yukon,Yukon
6472,Office Supplies,27,1428.64,Regular Air,Cindy Stewart,Yukon,Yukon
6473,Office Supplies,40,312.63,Regular Air,Quincy Jones,Yukon,Yukon
6474,Office Supplies,46,441.4,Regular Air,Quincy Jones,Yukon,Yukon
6475,Office Supplies,48,1585.6,Regular Air,Quincy Jones,Yukon,Yukon
6476,Office Supplies,30,215.85,Regular Air,Quincy Jones,Yukon,Yukon
6477,Furniture,42,12837.11,Delivery Truck,Cindy Chapman,Yukon,Yukon
6478,Office Supplies,42,82.03,Regular Air,Bruce Degenhardt,Yukon,Yukon
6479,Office Supplies,50,290.91,Regular Air,Bruce Degenhardt,Yukon,Yukon
6480,Technology,7,6362.94,Regular Air,Quincy Jones,Yukon,Yukon
6481,Office Supplies,39,739.28,Regular Air,Rob Williams,Yukon,Yukon
6482,Technology,48,5085.907,Regular Air,Quincy Jones,Yukon,Yukon
6483,Office Supplies,23,66.02,Regular Air,Cindy Chapman,Yukon,Yukon
6484,Office Supplies,11,15.53,Regular Air,Cindy Chapman,Yukon,Yukon
6485,Technology,25,8270.57,Delivery Truck,Dianna Vittorini,Yukon,Yukon
6486,Furniture,16,1959.92,Delivery Truck,Benjamin Patterson,Yukon,Yukon
6487,Technology,9,41.03,Regular Air,Dianna Vittorini,Yukon,Yukon
6488,Office Supplies,3,40.79,Regular Air,Anna Chung,Yukon,Yukon
6489,Office Supplies,16,524.25,Regular Air,Anna Chung,Yukon,Yukon
6490,Office Supplies,29,151.09,Express Air,Benjamin Farhat,Yukon,Yukon
6491,Furniture,19,251.45,Regular Air,Dianna Vittorini,Yukon,Yukon
6492,Office Supplies,9,1609.19,Regular Air,Rob Williams,Yukon,Yukon
6493,Furniture,43,3044.7,Delivery Truck,Quincy Jones,Yukon,Yukon
6494,Office Supplies,11,18.26,Regular Air,Dianna Vittorini,Yukon,Yukon
6495,Office Supplies,39,2405,Regular Air,Benjamin Farhat,Yukon,Yukon
6496,Office Supplies,2,3.23,Regular Air,Benjamin Patterson,Yukon,Yukon
6497,Office Supplies,36,2861.66,Regular Air,Benjamin Patterson,Yukon,Yukon
6498,Technology,7,373.2775,Regular Air,Benjamin Patterson,Yukon,Yukon
6499,Technology,30,11481.03,Delivery Truck,Quincy Jones,Yukon,Yukon
6500,Office Supplies,30,442.76,Regular Air,Cindy Chapman,Yukon,Yukon
6501,Office Supplies,22,2684.98,Regular Air,Cindy Chapman,Yukon,Yukon
6502,Furniture,44,10364.36,Delivery Truck,Ricardo Block,Yukon,Yukon
6503,Office Supplies,24,376.53,Regular Air,Cindy Stewart,Yukon,Yukon
6504,Office Supplies,50,197.36,Regular Air,Quincy Jones,Yukon,Yukon
6505,Office Supplies,8,555.2,Regular Air,Ed Braxton,Yukon,Yukon
6506,Office Supplies,43,212.28,Regular Air,Quincy Jones,Yukon,Yukon
6507,Technology,50,2864.1005,Regular Air,Ed Braxton,Yukon,Yukon
6508,Technology,39,1516.82,Regular Air,Benjamin Farhat,Yukon,Yukon
6509,Office Supplies,45,2752.68,Regular Air,Benjamin Farhat,Yukon,Yukon
6510,Office Supplies,21,423.24,Regular Air,Cindy Chapman,Yukon,Yukon
6511,Furniture,43,5677.87,Delivery Truck,Ed Braxton,Yukon,Yukon
6512,Technology,9,732.72,Regular Air,Ed Braxton,Yukon,Yukon
6513,Office Supplies,32,687.47,Delivery Truck,Ed Braxton,Yukon,Yukon
6514,Technology,34,598.19,Regular Air,Bruce Degenhardt,Yukon,Yukon
6515,Office Supplies,46,304.26,Regular Air,Cindy Chapman,Yukon,Yukon
6516,Office Supplies,9,990.67,Regular Air,Benjamin Patterson,Yukon,Yukon
6517,Technology,13,1506.8375,Regular Air,Ashley Jarboe,Yukon,Yukon
6518,Furniture,13,185.83,Regular Air,Ashley Jarboe,Yukon,Yukon
6519,Technology,26,4097.1445,Regular Air,Craig Yedwab,Yukon,Yukon
6520,Office Supplies,42,259.43,Regular Air,Cindy Chapman,Yukon,Yukon
6521,Furniture,15,150.24,Regular Air,Ricardo Block,Yukon,Yukon
6522,Office Supplies,37,46.37,Regular Air,Cindy Chapman,Yukon,Yukon
6523,Office Supplies,36,173.08,Regular Air,Ashley Jarboe,Yukon,Yukon
6524,Technology,49,3492.6585,Regular Air,Ashley Jarboe,Yukon,Yukon
6525,Office Supplies,13,453.09,Regular Air,Ashley Jarboe,Yukon,Yukon
6526,Furniture,15,2758.22,Regular Air,Ashley Jarboe,Yukon,Yukon
6527,Office Supplies,20,102.61,Regular Air,Ashley Jarboe,Yukon,Yukon
6528,Technology,18,416.39,Express Air,Benjamin Patterson,Yukon,Yukon
6529,Office Supplies,46,180.56,Regular Air,Ashley Jarboe,Yukon,Yukon
6530,Office Supplies,6,241.85,Regular Air,Ed Braxton,Yukon,Yukon
6531,Office Supplies,1,182.4,Regular Air,Cindy Stewart,Yukon,Yukon
6532,Technology,20,6004.35,Regular Air,Cindy Stewart,Yukon,Yukon
6533,Technology,6,627.453,Regular Air,Ed Braxton,Yukon,Yukon
6534,Furniture,50,3000.88,Delivery Truck,Ed Braxton,Yukon,Yukon
6535,Furniture,31,6118.38,Regular Air,Ed Braxton,Yukon,Yukon
6536,Office Supplies,38,456.03,Regular Air,Ashley Jarboe,Yukon,Yukon
6537,Furniture,17,2844.64,Delivery Truck,Ashley Jarboe,Yukon,Yukon
6538,Office Supplies,5,169.27,Regular Air,Cindy Chapman,Yukon,Yukon
6539,Office Supplies,46,557.35,Regular Air,Dianna Vittorini,Yukon,Yukon
6540,Office Supplies,50,490.87,Regular Air,Dianna Vittorini,Yukon,Yukon
6541,Technology,4,137.54,Regular Air,Dario Medina,Yukon,Yukon
6542,Technology,21,673.92,Regular Air,Ed Braxton,Yukon,Yukon
6543,Office Supplies,19,540.56,Regular Air,Ed Braxton,Yukon,Yukon
6544,Technology,26,13905.88,Regular Air,Ed Braxton,Yukon,Yukon
6545,Office Supplies,48,1055.98,Regular Air,Ashley Jarboe,Yukon,Yukon
6546,Technology,28,17599.39,Regular Air,Dario Medina,Yukon,Yukon
6547,Office Supplies,16,115.34,Regular Air,Dario Medina,Yukon,Yukon
6548,Office Supplies,27,279.4,Regular Air,Dario Medina,Yukon,Yukon
6549,Office Supplies,37,395.37,Express Air,Benjamin Farhat,Yukon,Yukon
6550,Furniture,19,337.38,Delivery Truck,Dianna Vittorini,Yukon,Yukon
6551,Office Supplies,20,116.55,Express Air,Dario Medina,Yukon,Yukon
6552,Technology,4,487.72,Delivery Truck,Cindy Stewart,Yukon,Yukon
6553,Office Supplies,4,816.09,Regular Air,Cindy Stewart,Yukon,Yukon
6554,Office Supplies,39,3063.1,Regular Air,Bruce Degenhardt,Yukon,Yukon
6555,Office Supplies,15,229.03,Regular Air,Bruce Degenhardt,Yukon,Yukon
6556,Furniture,11,2489.85,Delivery Truck,Cindy Stewart,Yukon,Yukon
6557,Office Supplies,37,240.52,Regular Air,Trudy Bell,Yukon,Yukon
6558,Furniture,49,10261.25,Delivery Truck,Bruce Degenhardt,Yukon,Yukon
6559,Technology,46,5699.22,Regular Air,Ashley Jarboe,Yukon,Yukon
6560,Office Supplies,5,22.75,Regular Air,Cindy Chapman,Yukon,Yukon
6561,Office Supplies,18,433.31,Delivery Truck,Anna Chung,Yukon,Yukon
6562,Office Supplies,11,73.22,Regular Air,Rob Williams,Yukon,Yukon
6563,Office Supplies,20,22.28,Regular Air,Quincy Jones,Yukon,Yukon
6564,Technology,43,525.77,Express Air,Dario Medina,Yukon,Yukon
6565,Technology,34,15152.55,Delivery Truck,Benjamin Farhat,Yukon,Yukon
6566,Furniture,30,7497.08,Delivery Truck,Quincy Jones,Yukon,Yukon
6567,Office Supplies,25,1279.45,Regular Air,Trudy Bell,Yukon,Yukon
6568,Furniture,11,455.59,Regular Air,Cindy Stewart,Yukon,Yukon
6569,Technology,12,1171.232,Express Air,Rob Williams,Yukon,Yukon
6570,Technology,39,723.3075,Regular Air,Trudy Bell,Yukon,Yukon
6571,Office Supplies,49,103.03,Regular Air,Benjamin Farhat,Yukon,Yukon
6572,Office Supplies,12,78.94,Express Air,Dianna Vittorini,Yukon,Yukon
6573,Office Supplies,22,576.89,Regular Air,Dianna Vittorini,Yukon,Yukon
6574,Technology,2,35.666,Regular Air,Dianna Vittorini,Yukon,Yukon
6575,Technology,38,4191.5625,Regular Air,Dianna Vittorini,Yukon,Yukon
6576,Technology,17,312.035,Regular Air,Anna Chung,Yukon,Yukon
6577,Office Supplies,36,77.43,Regular Air,Cindy Chapman,Yukon,Yukon
6578,Office Supplies,34,1315.74,Regular Air,Brad Thomas,Yukon,Yukon
6579,Furniture,25,184.86,Regular Air,Bart Folk,Yukon,Yukon
6580,Office Supplies,44,267.85,Regular Air,Bart Folk,Yukon,Yukon
6581,Office Supplies,33,528.5,Regular Air,Bart Folk,Yukon,Yukon
6582,Office Supplies,25,136.77,Regular Air,Paul Lucas,Yukon,Yukon
6583,Office Supplies,21,46.94,Regular Air,Dean Percer,Yukon,Yukon
6584,Technology,39,15260.78,Delivery Truck,Robert Barroso,Yukon,Yukon
6585,Office Supplies,3,540.41,Regular Air,Robert Barroso,Yukon,Yukon
6586,Technology,22,1162.4005,Regular Air,Brad Thomas,Yukon,Yukon
6587,Furniture,17,104.94,Regular Air,David Kendrick,Yukon,Yukon
6588,Technology,21,227.66,Regular Air,Luke Foster,Yukon,Yukon
6589,Office Supplies,39,84.33,Regular Air,Luke Foster,Yukon,Yukon
6590,Technology,6,90.56,Regular Air,Maureen Gastineau,Yukon,Yukon
6591,Office Supplies,42,1634.9,Regular Air,Maureen Gastineau,Yukon,Yukon
